Date,Pressure
2021/08/16 13:42,1013.0,
2021/08/16 13:43,1013.0,
2021/08/16 13:44,1013.0,
2021/08/16 13:45,1013.0,
2021/08/16 13:46,1013.0,
2021/08/16 13:47,1013.0,
2021/08/16 13:48,1012.8,
2021/08/16 13:49,1012.8,
2021/08/16 13:50,1012.8,
2021/08/16 13:51,1012.8,
2021/08/16 13:52,1012.8,
2021/08/16 13:53,1012.8,
2021/08/16 13:54,1012.8,
2021/08/16 13:55,1013.0,
2021/08/16 13:56,1012.8,
2021/08/16 13:57,1012.8,
2021/08/16 13:58,1012.8,
2021/08/16 13:59,1012.8,
2021/08/16 14:00,1012.8,
2021/08/16 14:01,1012.8,
2021/08/16 14:02,1012.8,
2021/08/16 14:03,1012.8,
2021/08/16 14:04,1012.7,
2021/08/16 14:05,1012.7,
2021/08/16 14:06,1012.7,
2021/08/16 14:07,1012.7,
2021/08/16 14:08,1012.7,
2021/08/16 14:09,1012.7,
2021/08/16 14:10,1012.7,
2021/08/16 14:11,1012.6,
2021/08/16 14:12,1012.6,
2021/08/16 14:13,1012.6,
2021/08/16 14:14,1012.6,
2021/08/16 14:15,1012.6,
2021/08/16 14:16,1012.6,
2021/08/16 14:17,1012.6,
2021/08/16 14:18,1012.6,
2021/08/16 14:19,1012.5,
2021/08/16 14:20,1012.5,
2021/08/16 14:21,1012.5,
2021/08/16 14:22,1012.5,
2021/08/16 14:23,1012.5,
2021/08/16 14:24,1012.2,
2021/08/16 14:25,1012.3,
2021/08/16 14:26,1012.3,
2021/08/16 14:27,1012.3,
2021/08/16 14:28,1012.3,
2021/08/16 14:29,1012.3,
2021/08/16 14:30,1012.3,
2021/08/16 14:31,1012.3,
2021/08/16 14:32,1012.2,
2021/08/16 14:33,1012.2,
2021/08/16 14:34,1012.2,
2021/08/16 14:35,1012.2,
2021/08/16 14:36,1012.1,
2021/08/16 14:37,1012.0,
2021/08/16 14:38,1012.0,
2021/08/16 14:39,1012.0,
2021/08/16 14:40,1012.0,
2021/08/16 14:41,1012.0,
2021/08/16 14:42,1012.0,
2021/08/16 14:43,1012.0,
2021/08/16 14:44,1012.0,
2021/08/16 14:45,1011.8,
2021/08/16 14:46,1011.7,
2021/08/16 14:47,1011.7,
2021/08/16 14:48,1011.7,
2021/08/16 14:49,1011.7,
2021/08/16 14:50,1011.7,
2021/08/16 14:51,1011.7,
2021/08/16 14:52,1011.7,
2021/08/16 14:53,1011.7,
2021/08/16 14:54,1011.6,
2021/08/16 14:55,1011.6,
2021/08/16 14:56,1011.5,
2021/08/16 14:57,1011.5,
2021/08/16 14:58,1011.5,
2021/08/16 14:59,1011.5,
2021/08/16 15:00,1011.5,
2021/08/16 15:01,1011.5,
2021/08/16 15:02,1011.5,
2021/08/16 15:03,1011.5,
2021/08/16 15:04,1011.5,
2021/08/16 15:05,1011.5,
2021/08/16 15:06,1011.5,
2021/08/16 15:07,1011.5,
2021/08/16 15:08,1011.5,
2021/08/16 15:09,1011.5,
2021/08/16 15:10,1011.5,
2021/08/16 15:11,1011.5,
2021/08/16 15:12,1011.5,
2021/08/16 15:13,1011.3,
2021/08/16 15:14,1011.3,
2021/08/16 15:15,1011.3,
2021/08/16 15:16,1011.3,
2021/08/16 15:17,1011.2,
2021/08/16 15:18,1011.2,
2021/08/16 15:19,1011.2,
2021/08/16 15:20,1011.2,
2021/08/16 15:21,1011.3,
2021/08/16 15:22,1011.3,
2021/08/16 15:23,1011.3,
2021/08/16 15:24,1011.3,
2021/08/16 15:25,1011.5,
2021/08/16 15:26,1011.5,
2021/08/16 15:27,1011.5,
2021/08/16 15:28,1011.5,
2021/08/16 15:29,1011.5,
2021/08/16 15:30,1011.5,
2021/08/16 15:31,1011.5,
2021/08/16 15:32,1011.5,
2021/08/16 15:33,1011.5,
2021/08/16 15:34,1011.5,
2021/08/16 15:35,1011.5,
2021/08/16 15:36,1011.5,
2021/08/16 15:37,1011.5,
2021/08/16 15:38,1011.5,
2021/08/16 15:39,1011.5,
2021/08/16 15:40,1011.6,
2021/08/16 15:41,1011.6,
2021/08/16 15:42,1011.6,
2021/08/16 15:43,1011.6,
2021/08/16 15:44,1011.6,
2021/08/16 15:45,1011.6,
2021/08/16 15:46,1011.6,
2021/08/16 15:47,1011.6,
2021/08/16 15:48,1011.6,
2021/08/16 15:49,1011.6,
2021/08/16 15:50,1011.6,
2021/08/16 15:51,1011.5,
2021/08/16 15:52,1011.5,
2021/08/16 15:53,1011.5,
2021/08/16 15:54,1011.5,
2021/08/16 15:55,1011.5,
2021/08/16 15:56,1011.5,
2021/08/16 15:57,1011.5,
2021/08/16 15:58,1011.5,
2021/08/16 15:59,1011.5,
2021/08/16 16:00,1011.5,
2021/08/16 16:01,1011.5,
2021/08/16 16:02,1011.5,
2021/08/16 16:03,1011.5,
2021/08/16 16:04,1011.5,
2021/08/16 16:05,1011.5,
2021/08/16 16:06,1011.5,
2021/08/16 16:07,1011.5,
2021/08/16 16:08,1011.3,
2021/08/16 16:09,1011.3,
2021/08/16 16:10,1011.3,
2021/08/16 16:11,1011.3,
2021/08/16 16:12,1011.3,
2021/08/16 16:13,1011.3,
2021/08/16 16:14,1011.3,
2021/08/16 16:15,1011.3,
2021/08/16 16:16,1011.3,
2021/08/16 16:17,1011.3,
2021/08/16 16:18,1011.3,
2021/08/16 16:19,1011.3,
2021/08/16 16:20,1011.3,
2021/08/16 16:21,1011.3,
2021/08/16 16:22,1011.3,
2021/08/16 16:23,1011.3,
2021/08/16 16:24,1011.3,
2021/08/16 16:25,1011.2,
2021/08/16 16:26,1011.1,
2021/08/16 16:27,1011.1,
2021/08/16 16:28,1011.1,
2021/08/16 16:29,1011.1,
2021/08/16 16:30,1011.1,
2021/08/16 16:31,1011.1,
2021/08/16 16:32,1011.1,
2021/08/16 16:33,1011.1,
2021/08/16 16:34,1011.1,
2021/08/16 16:35,1011.1,
2021/08/16 16:36,1011.1,
2021/08/16 16:37,1011.1,
2021/08/16 16:38,1011.2,
2021/08/16 16:39,1011.2,
2021/08/16 16:40,1011.2,
2021/08/16 16:41,1011.2,
2021/08/16 16:42,1011.2,
2021/08/16 16:43,1011.2,
2021/08/16 16:44,1011.2,
2021/08/16 16:45,1011.2,
2021/08/16 16:46,1011.2,
2021/08/16 16:47,1011.2,
2021/08/16 16:48,1011.1,
2021/08/16 16:49,1011.1,
2021/08/16 16:50,1011.1,
2021/08/16 16:51,1011.1,
2021/08/16 16:52,1011.1,
2021/08/16 16:53,1011.1,
2021/08/16 16:54,1011.1,
2021/08/16 16:55,1011.1,
2021/08/16 16:56,1011.1,
2021/08/16 16:57,1011.1,
2021/08/16 16:58,1011.1,
2021/08/16 16:59,1011.1,
2021/08/16 17:00,1011.1,
2021/08/16 17:01,1011.1,
2021/08/16 17:02,1011.1,
2021/08/16 17:03,1011.1,
2021/08/16 17:04,1011.1,
2021/08/16 17:05,1011.1,
2021/08/16 17:06,1011.1,
2021/08/16 17:07,1011.1,
2021/08/16 17:08,1011.0,
2021/08/16 17:09,1011.0,
2021/08/16 17:10,1011.0,
2021/08/16 17:11,1011.0,
2021/08/16 17:12,1011.0,
2021/08/16 17:13,1011.0,
2021/08/16 17:14,1011.0,
2021/08/16 17:15,1011.0,
2021/08/16 17:16,1011.0,
2021/08/16 17:17,1011.0,
2021/08/16 17:18,1011.0,
2021/08/16 17:19,1011.0,
2021/08/16 17:20,1011.1,
2021/08/16 17:21,1011.1,
2021/08/16 17:22,1011.1,
2021/08/16 17:23,1011.1,
2021/08/16 17:24,1011.1,
2021/08/16 17:25,1011.1,
2021/08/16 17:26,1011.1,
2021/08/16 17:27,1011.1,
2021/08/16 17:28,1011.1,
2021/08/16 17:29,1011.1,
2021/08/16 17:30,1011.1,
2021/08/16 17:31,1011.1,
2021/08/16 17:32,1011.1,
2021/08/16 17:33,1011.1,
2021/08/16 17:34,1011.1,
2021/08/16 17:35,1011.1,
2021/08/16 17:36,1011.1,
2021/08/16 17:37,1011.1,
2021/08/16 17:38,1011.0,
2021/08/16 17:39,1011.1,
2021/08/16 17:40,1011.1,
2021/08/16 17:41,1011.0,
2021/08/16 17:42,1011.1,
2021/08/16 17:43,1011.1,
2021/08/16 17:44,1011.1,
2021/08/16 17:45,1011.1,
2021/08/16 17:46,1011.1,
2021/08/16 17:47,1011.1,
2021/08/16 17:48,1011.1,
2021/08/16 17:49,1011.1,
2021/08/16 17:50,1011.1,
2021/08/16 17:51,1011.1,
2021/08/16 17:52,1011.1,
2021/08/16 17:53,1011.1,
2021/08/16 17:54,1011.1,
2021/08/16 17:55,1011.1,
2021/08/16 17:56,1011.1,
2021/08/16 17:57,1011.1,
2021/08/16 17:58,1011.1,
2021/08/16 17:59,1011.1,
2021/08/16 18:00,1011.1,
2021/08/16 18:01,1011.1,
2021/08/16 18:02,1011.1,
2021/08/16 18:03,1011.1,
2021/08/16 18:04,1011.1,
2021/08/16 18:05,1011.1,
2021/08/16 18:06,1011.1,
2021/08/16 18:07,1011.1,
2021/08/16 18:08,1011.1,
2021/08/16 18:09,1011.1,
2021/08/16 18:10,1011.1,
2021/08/16 18:11,1011.1,
2021/08/16 18:12,1011.2,
2021/08/16 18:13,1011.2,
2021/08/16 18:14,1011.2,
2021/08/16 18:15,1011.1,
2021/08/16 18:16,1011.1,
2021/08/16 18:17,1011.1,
2021/08/16 18:18,1011.1,
2021/08/16 18:19,1011.1,
2021/08/16 18:20,1011.2,
2021/08/16 18:21,1011.3,
2021/08/16 18:22,1011.5,
2021/08/16 18:23,1011.5,
2021/08/16 18:24,1011.5,
2021/08/16 18:25,1011.5,
2021/08/16 18:26,1011.5,
2021/08/16 18:27,1011.5,
2021/08/16 18:28,1011.5,
2021/08/16 18:29,1011.5,
2021/08/16 18:30,1011.3,
2021/08/16 18:31,1011.3,
2021/08/16 18:32,1011.3,
2021/08/16 18:33,1011.3,
2021/08/16 18:34,1011.3,
2021/08/16 18:35,1011.3,
2021/08/16 18:36,1011.3,
2021/08/16 18:37,1011.3,
2021/08/16 18:38,1011.3,
2021/08/16 18:39,1011.3,
2021/08/16 18:40,1011.3,
2021/08/16 18:41,1011.3,
2021/08/16 18:42,1011.3,
2021/08/16 18:43,1011.3,
2021/08/16 18:44,1011.5,
2021/08/16 18:45,1011.5,
2021/08/16 18:46,1011.5,
2021/08/16 18:47,1011.5,
2021/08/16 18:48,1011.6,
2021/08/16 18:49,1011.6,
2021/08/16 18:50,1011.6,
2021/08/16 18:51,1011.6,
2021/08/16 18:52,1011.6,
2021/08/16 18:53,1011.6,
2021/08/16 18:54,1011.7,
2021/08/16 18:55,1011.6,
2021/08/16 18:56,1011.7,
2021/08/16 18:57,1011.6,
2021/08/16 18:58,1011.6,
2021/08/16 18:59,1011.6,
2021/08/16 19:00,1011.6,
2021/08/16 19:01,1011.6,
2021/08/16 19:02,1011.6,
2021/08/16 19:03,1011.6,
2021/08/16 19:04,1011.6,
2021/08/16 19:05,1011.6,
2021/08/16 19:06,1011.6,
2021/08/16 19:07,1011.6,
2021/08/16 19:08,1011.6,
2021/08/16 19:09,1011.6,
2021/08/16 19:10,1011.6,
2021/08/16 19:11,1011.6,
2021/08/16 19:12,1011.6,
2021/08/16 19:13,1011.6,
2021/08/16 19:14,1011.6,
2021/08/16 19:15,1011.6,
2021/08/16 19:16,1011.6,
2021/08/16 19:17,1011.6,
2021/08/16 19:18,1011.7,
2021/08/16 19:19,1011.6,
2021/08/16 19:20,1011.6,
2021/08/16 19:21,1011.6,
2021/08/16 19:22,1011.6,
2021/08/16 19:23,1011.6,
2021/08/16 19:24,1011.7,
2021/08/16 19:25,1011.7,
2021/08/16 19:26,1011.7,
2021/08/16 19:27,1011.8,
2021/08/16 19:28,1011.8,
2021/08/16 19:29,1011.8,
2021/08/16 19:30,1011.8,
2021/08/16 19:31,1011.8,
2021/08/16 19:32,1011.8,
2021/08/16 19:33,1011.8,
2021/08/16 19:34,1011.8,
2021/08/16 19:35,1011.8,
2021/08/16 19:36,1011.8,
2021/08/16 19:37,1011.8,
2021/08/16 19:38,1012.0,
2021/08/16 19:39,1012.0,
2021/08/16 19:40,1012.0,
2021/08/16 19:41,1012.0,
2021/08/16 19:42,1012.1,
2021/08/16 19:43,1012.1,
2021/08/16 19:44,1012.1,
2021/08/16 19:45,1012.1,
2021/08/16 19:46,1012.1,
2021/08/16 19:47,1012.1,
2021/08/16 19:48,1012.1,
2021/08/16 19:49,1012.1,
2021/08/16 19:50,1012.1,
2021/08/16 19:51,1012.1,
2021/08/16 19:52,1012.1,
2021/08/16 19:53,1012.1,
2021/08/16 19:54,1012.1,
2021/08/16 19:55,1012.1,
2021/08/16 19:56,1012.1,
2021/08/16 19:57,1012.1,
2021/08/16 19:58,1012.2,
2021/08/16 19:59,1012.2,
2021/08/16 20:00,1012.2,
2021/08/16 20:01,1012.2,
2021/08/16 20:02,1012.2,
2021/08/16 20:03,1012.2,
2021/08/16 20:04,1012.2,
2021/08/16 20:05,1012.2,
2021/08/16 20:06,1012.2,
2021/08/16 20:07,1012.2,
2021/08/16 20:08,1012.2,
2021/08/16 20:09,1012.2,
2021/08/16 20:10,1012.2,
2021/08/16 20:11,1012.2,
2021/08/16 20:12,1012.2,
2021/08/16 20:13,1012.2,
2021/08/16 20:14,1012.2,
2021/08/16 20:15,1012.2,
2021/08/16 20:16,1012.2,
2021/08/16 20:17,1012.2,
2021/08/16 20:18,1012.2,
2021/08/16 20:19,1012.2,
2021/08/16 20:20,1012.2,
2021/08/16 20:21,1012.2,
2021/08/16 20:22,1012.2,
2021/08/16 20:23,1012.3,
2021/08/16 20:24,1012.3,
2021/08/16 20:25,1012.3,
2021/08/16 20:26,1012.3,
2021/08/16 20:27,1012.3,
2021/08/16 20:28,1012.3,
2021/08/16 20:29,1012.3,
2021/08/16 20:30,1012.3,
2021/08/16 20:31,1012.3,
2021/08/16 20:32,1012.3,
2021/08/16 20:33,1012.3,
2021/08/16 20:34,1012.3,
2021/08/16 20:35,1012.3,
2021/08/16 20:36,1012.5,
2021/08/16 20:37,1012.5,
2021/08/16 20:38,1012.5,
2021/08/16 20:39,1012.5,
2021/08/16 20:40,1012.5,
2021/08/16 20:41,1012.5,
2021/08/16 20:42,1012.5,
2021/08/16 20:43,1012.6,
2021/08/16 20:44,1012.6,
2021/08/16 20:45,1012.6,
2021/08/16 20:46,1012.6,
2021/08/16 20:47,1012.6,
2021/08/16 20:48,1012.6,
2021/08/16 20:49,1012.6,
2021/08/16 20:50,1012.6,
2021/08/16 20:51,1012.6,
2021/08/16 20:52,1012.7,
2021/08/16 20:53,1012.7,
2021/08/16 20:54,1012.7,
2021/08/16 20:55,1012.7,
2021/08/16 20:56,1012.7,
2021/08/16 20:57,1012.7,
2021/08/16 20:58,1012.7,
2021/08/16 20:59,1012.7,
2021/08/16 21:00,1012.8,
2021/08/16 21:01,1012.8,
2021/08/16 21:02,1012.8,
2021/08/16 21:03,1012.8,
2021/08/16 21:04,1012.8,
2021/08/16 21:05,1012.8,
2021/08/16 21:06,1012.8,
2021/08/16 21:07,1012.8,
2021/08/16 21:08,1012.8,
2021/08/16 21:09,1012.8,
2021/08/16 21:10,1012.8,
2021/08/16 21:11,1012.8,
2021/08/16 21:12,1012.8,
2021/08/16 21:13,1012.8,
2021/08/16 21:14,1012.8,
2021/08/16 21:15,1012.8,
2021/08/16 21:16,1012.8,
2021/08/16 21:17,1012.8,
2021/08/16 21:18,1012.8,
2021/08/16 21:19,1012.8,
2021/08/16 21:20,1012.8,
2021/08/16 21:21,1012.8,
2021/08/16 21:22,1012.8,
2021/08/16 21:23,1013.0,
2021/08/16 21:24,1013.0,
2021/08/16 21:25,1013.0,
2021/08/16 21:26,1013.0,
2021/08/16 21:27,1013.0,
2021/08/16 21:28,1013.0,
2021/08/16 21:29,1013.1,
2021/08/16 21:30,1013.1,
2021/08/16 21:31,1013.1,
2021/08/16 21:32,1013.1,
2021/08/16 21:33,1013.1,
2021/08/16 21:34,1013.1,
2021/08/16 21:35,1013.1,
2021/08/16 21:36,1013.1,
2021/08/16 21:37,1013.2,
2021/08/16 21:38,1013.2,
2021/08/16 21:39,1013.2,
2021/08/16 21:40,1013.1,
2021/08/16 21:41,1013.1,
2021/08/16 21:42,1013.1,
2021/08/16 21:43,1013.1,
2021/08/16 21:44,1013.1,
2021/08/16 21:45,1013.1,
2021/08/16 21:46,1013.1,
2021/08/16 21:47,1013.1,
2021/08/16 21:48,1013.1,
2021/08/16 21:49,1013.1,
2021/08/16 21:50,1013.1,
2021/08/16 21:51,1013.1,
2021/08/16 21:52,1013.2,
2021/08/16 21:53,1013.2,
2021/08/16 21:54,1013.2,
2021/08/16 21:55,1013.2,
2021/08/16 21:56,1013.3,
2021/08/16 21:57,1013.3,
2021/08/16 21:58,1013.3,
2021/08/16 21:59,1013.3,
2021/08/16 22:00,1013.3,
2021/08/16 22:01,1013.2,
2021/08/16 22:02,1013.1,
2021/08/16 22:03,1013.1,
2021/08/16 22:04,1013.1,
2021/08/16 22:05,1013.1,
2021/08/16 22:06,1013.1,
2021/08/16 22:07,1013.1,
2021/08/16 22:08,1013.1,
2021/08/16 22:09,1013.1,
2021/08/16 22:10,1013.1,
2021/08/16 22:11,1013.1,
2021/08/16 22:12,1013.1,
2021/08/16 22:13,1013.1,
2021/08/16 22:14,1013.1,
2021/08/16 22:15,1013.1,
2021/08/16 22:16,1013.1,
2021/08/16 22:17,1013.0,
2021/08/16 22:18,1013.0,
2021/08/16 22:19,1013.0,
2021/08/16 22:20,1013.0,
2021/08/16 22:21,1013.1,
2021/08/16 22:22,1013.1,
2021/08/16 22:23,1013.1,
2021/08/16 22:24,1013.1,
2021/08/16 22:25,1013.1,
2021/08/16 22:26,1013.1,
2021/08/16 22:27,1013.1,
2021/08/16 22:28,1013.1,
2021/08/16 22:29,1013.1,
2021/08/16 22:30,1013.1,
2021/08/16 22:31,1013.1,
2021/08/16 22:32,1013.1,
2021/08/16 22:33,1013.0,
2021/08/16 22:34,1013.0,
2021/08/16 22:35,1013.0,
2021/08/16 22:36,1013.0,
2021/08/16 22:37,1013.0,
2021/08/16 22:38,1013.0,
2021/08/16 22:39,1013.0,
2021/08/16 22:40,1013.0,
2021/08/16 22:41,1013.1,
2021/08/16 22:42,1013.0,
2021/08/16 22:43,1013.1,
2021/08/16 22:44,1013.0,
2021/08/16 22:45,1013.1,
2021/08/16 22:46,1013.0,
2021/08/16 22:47,1013.1,
2021/08/16 22:48,1013.1,
2021/08/16 22:49,1013.1,
2021/08/16 22:50,1013.0,
2021/08/16 22:51,1013.0,
2021/08/16 22:52,1013.0,
2021/08/16 22:53,1013.0,
2021/08/16 22:54,1013.0,
2021/08/16 22:55,1013.0,
2021/08/16 22:56,1013.0,
2021/08/16 22:57,1013.0,
2021/08/16 22:58,1013.0,
2021/08/16 22:59,1013.0,
2021/08/16 23:00,1013.0,
2021/08/16 23:01,1013.0,
2021/08/16 23:02,1013.0,
2021/08/16 23:03,1013.0,
2021/08/16 23:04,1013.1,
2021/08/16 23:05,1013.1,
2021/08/16 23:06,1013.1,
2021/08/16 23:07,1013.0,
2021/08/16 23:08,1013.0,
2021/08/16 23:09,1013.0,
2021/08/16 23:10,1013.0,
2021/08/16 23:11,1013.0,
2021/08/16 23:12,1013.0,
2021/08/16 23:13,1013.0,
2021/08/16 23:14,1013.0,
2021/08/16 23:15,1013.0,
2021/08/16 23:16,1013.0,
2021/08/16 23:17,1013.0,
2021/08/16 23:18,1013.0,
2021/08/16 23:19,1013.0,
2021/08/16 23:20,1013.0,
2021/08/16 23:21,1013.0,
2021/08/16 23:22,1013.0,
2021/08/16 23:23,1013.0,
2021/08/16 23:24,1013.0,
2021/08/16 23:25,1013.0,
2021/08/16 23:26,1013.0,
2021/08/16 23:27,1013.0,
2021/08/16 23:28,1013.0,
2021/08/16 23:29,1013.1,
2021/08/16 23:30,1013.1,
2021/08/16 23:31,1013.1,
2021/08/16 23:32,1013.1,
2021/08/16 23:33,1013.1,
2021/08/16 23:34,1013.1,
2021/08/16 23:35,1013.1,
2021/08/16 23:36,1013.1,
2021/08/16 23:37,1013.1,
2021/08/16 23:38,1013.1,
2021/08/16 23:39,1013.1,
2021/08/16 23:40,1013.1,
2021/08/16 23:41,1013.1,
2021/08/16 23:42,1013.1,
2021/08/16 23:43,1013.1,
2021/08/16 23:44,1013.1,
2021/08/16 23:45,1013.1,
2021/08/16 23:46,1013.1,
2021/08/16 23:47,1013.1,
2021/08/16 23:48,1013.1,
2021/08/16 23:49,1013.1,
2021/08/16 23:50,1013.1,
2021/08/16 23:51,1013.1,
2021/08/16 23:52,1013.1,
2021/08/16 23:53,1013.1,
2021/08/16 23:54,1013.1,
2021/08/16 23:55,1013.0,
2021/08/16 23:56,1013.0,
2021/08/16 23:57,1013.0,
2021/08/16 23:58,1013.0,
2021/08/16 23:59,1013.0,
2021/08/17 0:00,1012.8,
